ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:09:35,server_10,73.34,35.77,12927.32,13455.45,56.94
22:09:35,server_6,61.97,42.71,7008.9,8132.5,79.51
22:09:35,server_7,60.45,67.81,661.71,757.17,29.23
22:09:35,server_8,51.44,54.43,451.57,430.58,29.53
22:09:35,server_5,57.0,73.87,592.21,769.36,33.7
22:09:40,server_11,86.45,98.77,880.03,1079.71,80.56
22:09:40,server_19,63.51,56.84,679.85,647.99,96.5
22:09:40,server_18,62.56,74.21,714.13,467.0,62.66
22:09:40,server_17,87.07,83.08,885.51,1050.06,53.02
22:09:40,server_16,88.16,99.17,920.27,604.73,101.16
22:09:40,server_15,5.7,95.08,57.47,46.51,49.69
22:09:40,server_14,62.4,75.13,658.51,824.97,80.79
22:09:40,server_13,27.92,23.72,170.93,208.12,0.0
22:09:40,server_12,59.51,65.44,596.87,640.02,0.0
22:09:40,server_20,18.21,85.77,83.21,42.99,143.42
22:09:40,server_10,53.47,30.13,432.84,251.15,54.98
22:09:40,server_8,30.79,36.42,143.19,126.57,4095.75
22:09:40,server_7,50.02,68.61,4141.28,3651.92,1493.39
22:09:40,server_6,65.47,52.22,1182.76,1241.07,1724.64
22:09:40,server_5,8.68,93.89,97.05,70.86,0.0
22:09:40,server_4,69.84,67.71,4989.44,4216.88,1635.71
22:09:40,server_3,62.46,53.99,579.85,535.04,65.0
22:09:40,server_2,32.78,36.72,320.15,302.89,41.85
22:09:40,server_1,22.63,27.84,87.25,75.12,8235.41
22:09:40,server_9,8.63,92.79,104.54,100.9,91.5
22:09:45,server_13,57.14,42.99,3592.04,3238.66,759.02
22:09:45,server_14,52.06,54.94,495.12,428.08,58.01
22:09:45,server_15,21.28,39.39,12.69,12.65,5614.97
22:09:45,server_12,50.81,52.04,2924.59,3465.89,1317.5
22:09:45,server_17,69.92,50.08,2034.34,1925.95,1559.71
22:09:45,server_18,69.78,76.52,784.25,828.38,64.93
22:09:45,server_19,47.02,37.36,484.02,255.65,124.09
22:09:45,server_16,38.66,23.29,127.46,112.94,9743.11
22:09:45,server_11,38.51,35.72,367.72,533.88,22.83
22:09:45,server_20,93.7,5.8,996.8,618.26,97.18
22:09:45,server_9,26.71,30.55,299.19,281.77,23.24
22:09:45,server_1,42.14,62.75,4007.03,3727.78,1867.43
22:09:45,server_2,55.39,46.8,531.69,347.41,64.66
22:09:45,server_3,90.1,18.35,910.57,1028.66,0.0
22:09:45,server_4,0.58,84.2,58.78,29.82,46.96
22:09:45,server_10,99.43,84.0,912.34,561.87,51.28
22:09:45,server_6,92.86,22.71,969.51,1056.65,100.25
22:09:45,server_7,28.87,50.36,406.85,344.18,53.05
22:09:45,server_8,69.43,34.09,8440.23,8368.22,112.24
22:09:45,server_5,77.85,47.87,18560.75,20579.69,115.25
22:09:50,server_12,21.09,32.6,215.69,170.23,7.35
22:09:50,server_20,20.58,2.98,191.95,149.21,63.27
22:09:50,server_19,64.58,71.01,610.83,563.09,101.78
22:09:50,server_18,43.94,41.81,19.8,21.93,7879.64
22:09:50,server_17,83.51,14.82,810.48,464.42,50.66
22:09:50,server_16,60.28,67.97,579.63,824.67,113.46
22:09:50,server_15,53.92,65.82,3307.4,2958.32,1621.53
22:09:50,server_14,87.5,15.01,809.74,576.86,124.79
22:09:50,server_13,66.05,65.71,641.53,537.05,34.29
22:09:50,server_11,23.55,91.96,302.2,433.82,71.8
22:09:50,server_10,26.5,42.43,305.97,286.69,44.11
22:09:50,server_9,30.05,41.32,216.85,229.09,44.24
22:09:50,server_2,16.03,83.7,163.42,189.59,0.0
22:09:50,server_3,50.22,60.44,533.87,564.19,15.4
22:09:50,server_4,50.66,44.0,8813.78,10297.59,171.38
22:09:50,server_1,88.16,96.32,872.63,624.01,120.03
22:09:50,server_6,93.2,11.96,952.06,885.75,65.93
22:09:50,server_7,1.36,82.05,0.0,0.0,108.35
22:09:50,server_8,94.02,11.29,989.61,697.63,40.39
22:09:50,server_5,89.93,2.56,863.14,459.34,27.22
22:09:55,server_12,20.69,27.52,187.91,275.53,85.75
22:09:55,server_19,86.64,8.76,935.0,773.97,105.72
22:09:55,server_18,85.26,96.64,861.2,449.98,90.85
22:09:55,server_17,41.72,43.75,3161.9,2839.46,1724.48
22:09:55,server_16,6.78,84.21,108.23,140.02,90.17
22:09:55,server_15,41.11,60.86,380.61,269.63,165.03
22:09:55,server_14,27.2,38.16,238.41,156.1,0.0
22:09:55,server_13,64.79,76.46,574.96,735.66,110.71
22:09:55,server_11,95.01,1.16,990.45,1205.5,38.85
22:09:55,server_20,55.07,52.14,605.71,579.83,62.8
22:09:55,server_9,29.19,21.27,108.1,76.67,5311.17
22:09:55,server_1,28.33,48.03,256.65,160.72,21.47
22:09:55,server_2,47.29,47.73,449.14,257.47,97.34
22:09:55,server_3,58.34,45.14,3919.44,3208.26,1858.41
22:09:55,server_4,38.49,26.36,82.28,113.39,8545.85
22:09:55,server_10,65.22,33.78,15342.43,17549.21,52.47
22:09:55,server_6,31.93,27.3,13.51,16.79,8548.02
22:09:55,server_7,21.73,23.73,73.48,60.59,8370.29
22:09:55,server_8,43.47,62.67,3014.28,3172.8,612.11
22:09:55,server_5,31.45,38.77,194.66,140.05,5418.56
22:10:00,server_12,68.72,64.59,675.65,504.86,27.5
22:10:00,server_19,75.83,53.08,13837.08,13609.07,168.54
22:10:00,server_18,99.91,98.26,1044.25,1139.27,109.83
22:10:00,server_17,98.76,23.82,1038.39,558.63,114.6
22:10:00,server_16,69.21,98.66,794.54,950.2,54.75
22:10:00,server_15,46.97,66.01,455.85,576.27,42.14
22:10:00,server_14,47.43,44.29,1913.94,1603.83,1551.65
22:10:00,server_13,46.24,65.83,474.44,537.9,54.81
22:10:00,server_11,82.82,1.02,705.83,356.84,10.79
22:10:00,server_20,47.64,61.86,476.66,610.21,90.92
22:10:00,server_9,84.78,16.52,797.99,494.6,58.32
22:10:00,server_1,86.89,85.55,842.81,1185.13,62.34
22:10:00,server_2,20.87,47.62,69.34,77.13,8225.46
22:10:00,server_3,50.07,34.65,7868.96,8160.96,149.42
22:10:00,server_4,96.61,97.1,969.93,502.58,119.85
22:10:00,server_10,80.08,3.71,737.06,739.23,70.59
22:10:00,server_6,38.72,42.9,308.8,388.71,48.22
22:10:00,server_7,94.83,12.66,906.36,878.48,24.69
22:10:00,server_8,30.53,21.56,67.09,44.8,5910.98
22:10:00,server_5,37.16,47.71,243.3,216.62,9.12
22:10:05,server_11,42.92,48.19,463.47,293.75,76.88
22:10:05,server_19,52.56,44.91,442.88,244.16,34.72
22:10:05,server_18,15.12,87.14,162.31,118.78,98.43
22:10:05,server_17,39.21,50.6,402.12,303.49,0.0
22:10:05,server_16,45.04,35.53,468.66,582.17,50.18
22:10:05,server_15,33.11,30.14,361.01,182.08,65.11
22:10:05,server_14,98.5,84.27,1056.25,1562.02,86.29
22:10:05,server_13,56.47,44.93,3998.91,4372.81,1268.09
22:10:05,server_12,88.4,96.47,784.04,416.71,120.95
22:10:05,server_20,64.64,61.28,3316.88,2983.77,1523.31
22:10:05,server_10,61.45,87.25,688.97,1030.02,61.99
22:10:05,server_8,32.69,41.23,88.48,127.14,8085.57
22:10:05,server_7,28.34,53.81,252.99,255.94,0.0
22:10:05,server_6,51.28,60.91,567.43,541.29,58.54
22:10:05,server_5,10.95,93.58,110.58,138.49,0.0
22:10:05,server_4,20.69,95.84,270.59,351.51,95.83
22:10:05,server_3,90.65,86.57,889.45,847.13,57.19
22:10:05,server_2,43.19,30.3,501.01,718.76,0.0
22:10:05,server_1,65.25,49.36,4873.77,4674.67,1066.51
22:10:05,server_9,46.19,45.25,453.4,572.07,19.77
22:10:10,server_13,27.14,23.38,349.33,296.54,86.07
22:10:10,server_14,94.42,6.0,932.75,1374.44,71.36
22:10:10,server_15,90.94,1.11,906.34,490.01,21.17
22:10:10,server_12,54.7,51.22,547.7,466.1,58.12
22:10:10,server_17,85.4,92.43,861.14,813.06,62.24
22:10:10,server_18,29.93,34.51,218.62,112.4,118.83
22:10:10,server_19,56.23,51.6,3203.67,3749.29,1503.1
22:10:10,server_16,1.69,96.52,53.76,47.57,0.0
22:10:10,server_11,67.18,56.56,4168.04,4030.21,1859.76
22:10:10,server_20,48.12,25.35,17.43,16.65,6794.81
22:10:10,server_9,11.27,80.33,93.36,93.41,78.3
22:10:10,server_1,86.93,98.96,882.13,1002.93,76.83
22:10:10,server_2,32.64,51.0,343.64,450.9,47.53
22:10:10,server_3,48.49,50.93,3776.27,4382.24,1036.18
22:10:10,server_4,40.37,54.02,1983.88,1984.48,974.52
22:10:10,server_10,66.72,45.56,2362.25,2121.51,1319.22
22:10:10,server_6,31.18,46.01,289.22,433.12,137.16
22:10:10,server_7,65.54,60.08,644.31,886.84,78.12
22:10:10,server_8,87.66,98.22,956.16,1428.44,140.01
22:10:10,server_5,21.19,47.28,92.75,93.26,4627.5
22:10:15,server_19,53.75,48.15,3832.48,4540.88,915.56
22:10:15,server_18,86.91,82.57,818.73,726.73,0.0
22:10:15,server_17,44.71,69.31,435.66,300.37,0.0
22:10:15,server_16,21.62,81.45,145.52,186.54,0.0
22:10:15,server_15,70.7,42.58,5729.22,5542.77,162.91
22:10:15,server_14,35.8,60.93,298.21,275.68,53.6
22:10:15,server_13,22.05,16.66,193.72,150.26,0.0
22:10:15,server_12,54.49,44.63,18866.93,20998.27,74.54
22:10:15,server_11,66.18,54.33,641.43,835.82,22.35
22:10:15,server_20,61.43,60.48,1529.85,1749.37,1553.97
22:10:15,server_9,46.24,63.55,473.71,655.08,95.46
22:10:15,server_1,5.74,85.67,14.21,19.72,13.36
22:10:15,server_2,53.44,53.45,550.41,799.75,143.54
22:10:15,server_3,27.22,25.45,228.24,149.59,0.0
22:10:15,server_4,99.47,85.04,963.94,651.04,1.65
22:10:15,server_10,54.61,64.97,563.49,796.11,54.91
22:10:15,server_6,93.57,21.82,1005.12,1362.75,57.8
22:10:15,server_7,43.52,41.42,473.84,402.18,68.23
22:10:15,server_8,40.02,49.41,4447.46,3823.18,1092.85
22:10:15,server_5,49.04,47.9,425.8,552.19,0.0
22:10:20,server_11,34.3,66.66,341.79,235.66,83.77
22:10:20,server_19,36.42,34.91,362.94,468.49,0.0
22:10:20,server_18,23.04,33.48,209.94,265.04,0.0
22:10:20,server_17,99.76,81.33,1062.76,1512.78,103.72
22:10:20,server_16,44.0,22.09,400.72,304.87,0.0
22:10:20,server_15,28.96,54.02,238.53,306.4,53.14
22:10:20,server_14,24.9,86.46,327.66,299.49,65.75
22:10:20,server_13,4.47,82.04,85.92,99.74,0.0
22:10:20,server_12,98.63,83.32,910.62,1117.68,27.51
22:10:20,server_20,39.79,25.36,433.93,644.3,112.0
22:10:20,server_10,62.87,77.59,763.42,797.64,0.0
22:10:20,server_8,50.45,59.03,466.79,554.23,90.11
22:10:20,server_9,48.37,36.27,75.74,77.73,7604.06
22:10:20,server_1,66.31,86.96,629.95,662.19,63.11
22:10:20,server_2,60.1,73.18,574.37,647.73,194.14
22:10:20,server_3,23.67,30.86,58.41,72.64,6916.87
22:10:20,server_5,88.78,88.6,886.09,1313.55,78.82
22:10:20,server_6,28.51,36.61,279.79,413.23,7.22
22:10:20,server_7,72.09,58.57,14380.02,12559.68,179.02
22:10:20,server_4,85.79,87.61,803.47,732.93,107.61
22:10:25,server_20,20.87,93.98,283.23,211.98,27.37
22:10:25,server_11,23.73,92.68,117.02,124.1,71.75
22:10:25,server_18,52.04,53.05,11388.69,12742.21,146.44
22:10:25,server_17,73.75,45.55,19013.73,21492.06,198.9
22:10:25,server_16,31.04,41.42,338.63,241.89,75.51
22:10:25,server_15,39.75,60.94,404.58,468.83,0.0
22:10:25,server_14,36.56,34.89,8.88,7.41,6397.16
22:10:25,server_13,52.89,53.24,18384.96,19984.53,25.21
22:10:25,server_12,62.42,53.5,1700.84,1894.98,1111.69
22:10:25,server_19,68.84,71.81,727.81,871.74,7.13
22:10:25,server_10,31.74,30.25,277.54,260.21,0.0
22:10:25,server_8,95.27,90.35,1060.3,1140.42,54.34
22:10:25,server_1,55.93,67.57,616.48,870.69,42.35
22:10:25,server_2,46.98,46.16,450.94,633.32,0.0
22:10:25,server_3,58.27,64.47,569.11,792.76,45.4
22:10:25,server_9,22.9,46.46,153.16,213.8,0.25
22:10:25,server_5,29.25,17.73,343.54,457.69,47.24
22:10:25,server_6,59.86,70.89,602.19,746.56,109.42
22:10:25,server_7,69.78,66.79,3615.35,4152.15,1164.58
22:10:25,server_4,31.97,31.06,339.18,315.84,0.0
22:10:30,server_12,26.1,47.45,98.9,89.18,7406.75
22:10:30,server_19,52.75,49.49,583.22,327.02,0.0
22:10:30,server_18,35.42,49.24,75.63,83.58,6088.94
22:10:30,server_17,56.95,57.6,3663.23,4020.57,574.28
22:10:30,server_16,37.62,27.83,166.34,131.75,6951.33
22:10:30,server_15,29.5,34.7,223.83,301.82,41.47
22:10:30,server_14,28.49,35.76,368.99,425.45,4.65
22:10:30,server_13,40.0,35.99,378.28,432.79,60.39
22:10:30,server_11,46.07,62.51,479.07,320.36,72.08
22:10:30,server_20,44.51,56.9,2971.28,3214.89,1923.92
22:10:30,server_9,57.45,49.75,635.95,768.37,91.26
22:10:30,server_1,69.28,77.28,644.11,382.29,82.51
22:10:30,server_2,20.13,91.53,210.9,310.98,74.4
22:10:30,server_3,47.69,60.81,2611.08,3071.14,573.3
22:10:30,server_4,67.97,52.67,17509.07,17615.04,63.8
22:10:30,server_10,39.16,43.79,447.43,598.4,0.0
22:10:30,server_6,33.99,28.98,332.68,311.3,0.0
22:10:30,server_7,98.34,96.51,967.12,1136.62,47.91
22:10:30,server_8,30.47,30.07,379.97,375.13,0.0
22:10:30,server_5,38.18,40.05,436.9,330.22,32.32
22:10:35,server_11,52.31,67.54,534.01,424.74,147.14
22:10:35,server_19,58.81,58.05,14055.79,14196.29,159.66
22:10:35,server_18,28.86,17.87,240.9,282.53,0.0
22:10:35,server_17,66.99,42.83,8681.11,8102.86,155.33
22:10:35,server_16,76.9,38.26,17721.72,15437.58,194.97
22:10:35,server_15,15.72,93.25,151.67,210.34,49.36
22:10:35,server_14,39.2,45.38,174.89,214.3,4699.14
22:10:35,server_13,53.88,34.06,553.67,446.27,0.0
22:10:35,server_12,28.12,92.2,228.46,170.85,82.36
22:10:35,server_20,15.14,84.2,171.27,145.52,0.0
22:10:35,server_10,43.56,56.25,404.89,325.95,0.0
22:10:35,server_8,52.19,68.59,545.09,502.72,52.18
22:10:35,server_7,57.3,59.19,591.54,384.05,60.07
22:10:35,server_6,21.68,84.38,145.43,153.63,99.83
22:10:35,server_5,32.97,41.09,263.03,392.66,84.29
22:10:35,server_4,65.67,46.61,4950.2,5839.6,1868.95
22:10:35,server_3,86.33,87.81,884.91,1080.45,100.52
22:10:35,server_2,36.56,33.39,361.9,361.76,0.0
22:10:35,server_1,61.9,60.25,654.47,836.47,0.0
22:10:35,server_9,73.15,39.35,13692.43,13202.39,152.77
22:10:40,server_13,10.43,91.42,136.69,153.37,68.14
22:10:40,server_14,53.38,50.79,562.68,550.02,128.14
22:10:40,server_15,91.96,89.62,913.32,950.95,73.26
22:10:40,server_12,90.36,13.84,926.93,1020.37,15.46
22:10:40,server_17,49.65,44.06,545.68,424.88,53.81
22:10:40,server_18,38.02,24.81,398.41,577.84,116.71
22:10:40,server_19,45.96,55.14,430.02,569.03,0.0
22:10:40,server_16,62.99,51.57,1925.75,1960.66,589.06
22:10:40,server_11,40.81,28.98,363.47,260.43,65.45
22:10:40,server_20,83.78,14.69,827.36,946.08,27.44
22:10:40,server_9,23.71,31.23,44.73,36.25,5451.86
22:10:40,server_1,89.55,92.33,877.59,601.2,13.43
22:10:40,server_2,37.01,27.07,104.4,55.95,5818.36
22:10:40,server_3,95.14,12.92,820.8,1044.82,34.52
22:10:40,server_4,40.47,33.83,408.72,394.98,54.24
22:10:40,server_10,42.56,51.03,1149.99,1209.29,1876.92
22:10:40,server_6,61.08,33.6,6098.65,5485.22,79.54
22:10:40,server_7,53.4,44.67,558.47,753.17,101.24
22:10:40,server_8,56.28,54.43,5892.78,5248.47,188.91
22:10:40,server_5,56.22,42.65,12146.92,11646.17,72.21
22:10:45,server_20,60.64,56.24,2510.04,2704.26,1821.79
22:10:45,server_19,61.97,72.4,663.97,463.11,81.04
22:10:45,server_18,25.55,45.78,257.29,308.23,0.0
22:10:45,server_17,45.24,33.8,471.4,289.23,81.61
22:10:45,server_16,10.01,98.11,127.01,151.87,84.32
22:10:45,server_15,84.1,14.64,843.06,986.26,15.25
22:10:45,server_14,47.99,47.18,154.68,120.26,5451.42
22:10:45,server_12,22.8,8.0,290.88,237.34,0.0
22:10:45,server_11,51.03,54.01,12646.98,10409.5,196.54
22:10:45,server_13,96.14,0.86,931.9,1115.85,1.79
22:10:45,server_9,59.07,41.92,577.25,528.32,43.38
22:10:45,server_10,50.92,47.92,513.63,414.53,95.06
22:10:45,server_2,92.1,26.65,912.31,1318.66,51.59
22:10:45,server_3,14.04,91.14,240.91,155.74,28.55
22:10:45,server_4,15.78,94.29,156.26,195.87,137.15
22:10:45,server_1,37.07,46.95,382.68,284.61,83.02
22:10:45,server_6,60.67,38.15,8520.42,10065.1,90.85
22:10:45,server_7,51.67,44.52,516.94,531.96,75.11
22:10:45,server_8,20.74,32.15,199.66,145.53,22.6
22:10:45,server_5,70.48,50.75,19462.28,20329.27,9.39
22:10:50,server_12,58.58,72.59,522.33,573.38,129.27
22:10:50,server_20,54.19,64.3,542.28,348.53,42.1
22:10:50,server_19,65.67,45.81,17861.87,19233.95,141.06
22:10:50,server_18,23.93,31.1,207.53,159.14,61.74
22:10:50,server_17,86.88,87.33,954.72,480.28,110.01
22:10:50,server_16,16.68,92.9,192.79,115.73,0.0
22:10:50,server_15,16.5,83.93,204.77,167.36,30.25
22:10:50,server_14,41.29,23.92,3.82,2.53,8564.86
22:10:50,server_13,38.16,29.68,270.83,177.95,0.0
22:10:50,server_11,50.69,56.71,1685.48,1955.47,644.91
22:10:50,server_3,24.85,46.82,19.96,10.73,7263.02
22:10:50,server_9,49.53,84.38,502.3,276.7,122.12
22:10:50,server_10,62.13,65.77,781.39,399.86,6.79
22:10:50,server_2,49.06,48.63,1835.95,1564.91,894.21
22:10:50,server_4,53.24,51.34,558.13,525.36,38.54
22:10:50,server_1,50.62,35.11,12354.86,12023.57,48.08
22:10:50,server_6,53.48,72.23,546.71,613.09,63.13
22:10:50,server_7,23.59,22.21,123.39,70.26,7659.73
22:10:50,server_8,2.52,94.68,0.0,0.0,126.84
22:10:50,server_5,64.73,53.59,2303.81,2006.64,1901.24
22:10:55,server_12,44.25,41.17,104.54,102.09,6542.12
22:10:55,server_19,34.95,33.87,136.7,123.46,6532.59
22:10:55,server_18,33.68,18.79,379.34,194.46,24.04
22:10:55,server_17,57.48,57.86,589.54,514.28,121.83
22:10:55,server_16,36.7,24.69,94.3,115.04,3956.68
22:10:55,server_15,56.98,48.52,510.43,556.62,0.82
22:10:55,server_14,53.79,46.56,8454.06,8146.26,177.97
22:10:55,server_20,27.08,98.41,221.65,239.96,82.57
22:10:55,server_11,88.97,27.33,842.21,650.66,30.77
22:10:55,server_13,56.83,57.5,613.41,588.63,66.46
22:10:55,server_9,97.12,80.82,962.66,1090.15,41.5
22:10:55,server_1,15.57,86.13,171.33,199.43,72.11
22:10:55,server_2,45.59,58.14,2113.15,2521.69,582.36
22:10:55,server_3,28.78,49.22,256.66,288.25,34.22
22:10:55,server_4,47.82,21.39,10.68,9.65,9367.59
22:10:55,server_10,74.48,30.26,16525.06,19771.08,13.43
22:10:55,server_6,97.97,93.57,934.86,581.1,7.24
22:10:55,server_7,60.27,62.74,4280.86,4041.23,1609.05
22:10:55,server_8,90.13,24.98,916.6,666.84,13.75
22:10:55,server_5,25.04,33.22,274.23,393.06,0.0
22:11:00,server_19,48.83,38.7,507.1,321.59,39.73
22:11:00,server_18,45.46,52.43,471.41,356.27,0.0
22:11:00,server_17,56.15,70.58,665.29,796.78,0.0
22:11:00,server_16,65.08,61.57,4251.23,4627.07,1744.33
22:11:00,server_15,45.37,30.18,520.62,349.53,22.61
22:11:00,server_14,97.25,84.22,952.85,799.57,207.4
22:11:00,server_13,87.2,9.51,857.69,785.24,9.88
22:11:00,server_12,65.67,56.81,1657.75,1850.34,1198.47
22:11:00,server_11,27.77,35.68,220.98,294.4,181.26
22:11:00,server_20,37.3,47.98,322.71,296.46,23.35
22:11:00,server_9,45.53,46.44,364.97,360.32,76.52
22:11:00,server_1,34.79,48.67,63.56,60.47,7372.17
22:11:00,server_2,87.08,83.85,823.45,437.97,160.41
22:11:00,server_3,34.46,36.0,76.72,52.28,4480.39
22:11:00,server_4,86.15,14.76,829.19,927.28,51.04
22:11:00,server_10,20.07,20.8,129.46,156.87,41.97
22:11:00,server_6,67.05,50.87,10520.75,11973.43,67.88
22:11:00,server_7,10.34,82.21,171.47,207.84,166.3
22:11:00,server_8,28.97,34.82,311.12,413.88,44.79
22:11:00,server_5,35.11,50.43,454.78,351.54,49.69
22:11:05,server_11,75.32,42.02,13654.08,12068.56,158.25
22:11:05,server_19,69.73,85.45,614.08,459.14,91.34
22:11:05,server_18,94.44,21.33,951.62,1078.42,21.08
22:11:05,server_17,38.74,40.88,383.85,309.1,118.17
22:11:05,server_16,62.08,33.6,19015.65,15245.4,148.2
22:11:05,server_15,52.99,65.54,469.8,658.12,97.73
22:11:05,server_14,67.91,43.25,1819.83,1752.25,690.88
22:11:05,server_13,36.25,45.3,375.46,462.78,0.0
22:11:05,server_12,21.11,22.03,166.11,90.03,57.36
22:11:05,server_20,71.68,32.54,7808.68,7705.32,170.22
22:11:05,server_10,11.07,85.55,69.61,57.5,0.0
22:11:05,server_8,47.48,20.43,42.91,47.3,5852.63
22:11:05,server_9,36.48,44.03,344.1,199.66,0.0
22:11:05,server_1,13.88,91.07,193.96,236.65,8.61
22:11:05,server_2,99.83,27.01,1052.89,1488.96,107.66
22:11:05,server_3,97.17,14.21,999.29,891.28,81.41
22:11:05,server_5,15.47,92.36,91.55,120.34,60.96
22:11:05,server_6,27.75,30.16,232.26,144.83,14.21
22:11:05,server_7,82.38,14.97,800.34,508.91,90.95
22:11:05,server_4,96.08,95.44,917.53,1013.22,55.87
22:11:10,server_20,26.52,13.49,296.05,153.09,0.0
22:11:10,server_11,87.73,19.88,920.99,752.72,33.34
22:11:10,server_18,12.32,98.3,127.37,133.32,31.3
22:11:10,server_17,56.68,53.02,562.86,317.37,10.55
22:11:10,server_16,37.2,26.98,178.46,265.14,9245.95
22:11:10,server_15,20.48,33.7,139.64,199.9,8621.37
22:11:10,server_14,47.42,50.21,506.47,614.29,61.29
22:11:10,server_13,26.53,9.96,247.69,197.73,0.0
22:11:10,server_12,56.34,74.97,608.53,814.94,131.99
22:11:10,server_19,91.5,82.94,757.2,643.96,58.96
22:11:10,server_10,23.51,24.14,242.16,178.92,95.79
22:11:10,server_8,35.04,38.68,306.62,274.41,22.01
22:11:10,server_1,28.32,44.83,123.53,71.2,8328.13
22:11:10,server_2,29.0,50.35,215.44,201.47,24.38
22:11:10,server_3,81.51,0.72,810.4,908.55,114.69
22:11:10,server_9,1.85,84.03,0.0,0.0,0.0
22:11:10,server_5,66.22,49.71,5292.51,4490.48,96.71
22:11:10,server_6,35.44,34.44,293.59,304.86,0.0
22:11:10,server_7,93.41,0.07,829.95,439.94,0.0
22:11:10,server_4,64.48,46.09,2084.99,2463.93,1834.99
22:11:15,server_20,35.33,39.58,83.11,69.27,4930.59
22:11:15,server_19,20.26,15.26,234.92,246.22,0.0
22:11:15,server_18,85.15,98.02,777.34,911.62,168.21
22:11:15,server_17,98.18,97.58,986.09,534.52,50.32
22:11:15,server_16,99.65,82.03,1007.69,538.0,56.28
22:11:15,server_15,59.07,69.12,520.49,500.68,108.72
22:11:15,server_14,45.64,66.15,4083.06,3643.28,978.67
22:11:15,server_12,8.42,83.41,69.47,45.08,104.02
22:11:15,server_11,96.91,93.96,950.89,1283.5,85.61
22:11:15,server_13,88.18,19.69,810.06,714.58,85.76
22:11:15,server_9,86.59,86.3,818.86,910.24,0.0
22:11:15,server_10,34.19,33.51,108.27,68.95,9745.39
22:11:15,server_2,38.57,48.5,249.25,372.97,27.09
22:11:15,server_3,62.48,69.55,679.95,540.43,43.91
22:11:15,server_4,51.81,56.8,549.7,351.28,0.0
22:11:15,server_1,21.99,38.69,73.24,57.18,7812.25
22:11:15,server_6,28.2,83.47,294.44,361.49,86.79
22:11:15,server_7,66.16,41.22,2602.32,2143.25,809.97
22:11:15,server_8,48.73,33.92,161.24,173.18,4742.76
22:11:15,server_5,51.16,56.44,470.12,274.74,85.52
22:11:20,server_12,81.74,29.3,835.54,537.0,105.66
22:11:20,server_19,55.04,77.19,448.76,368.29,52.51
22:11:20,server_18,25.24,85.96,236.59,255.35,91.93
22:11:20,server_20,92.63,14.35,969.49,672.58,0.0
22:11:20,server_17,92.07,21.61,991.45,1466.76,0.0
22:11:20,server_16,68.31,89.6,721.73,657.92,113.28
22:11:20,server_15,54.36,52.93,560.52,718.23,0.0
22:11:20,server_14,97.63,80.96,1042.63,1235.63,160.72
22:11:20,server_13,48.25,59.63,1797.76,1874.15,629.93
22:11:20,server_11,30.23,34.13,37.35,31.27,8156.91
22:11:20,server_3,31.01,31.54,159.05,136.57,8300.72
22:11:20,server_9,66.36,70.85,751.18,489.63,145.51
22:11:20,server_10,59.79,67.94,663.56,892.37,13.06
22:11:20,server_2,67.53,66.25,1366.57,1207.47,1693.73
22:11:20,server_4,59.52,72.12,687.65,366.12,121.91
22:11:20,server_1,95.82,14.95,948.34,1012.74,132.99
22:11:20,server_6,62.97,57.04,17890.77,19163.97,168.64
22:11:20,server_7,43.95,64.74,3083.6,3499.9,1750.62
22:11:20,server_8,52.42,69.47,525.96,447.85,81.52
22:11:20,server_5,75.82,43.3,14444.56,15725.66,59.34
22:11:25,server_11,58.02,76.6,457.83,307.88,145.73
22:11:25,server_20,99.72,92.26,1015.68,1081.64,143.43
22:11:25,server_18,43.03,42.72,3421.14,3327.06,1504.88
22:11:25,server_17,96.07,89.17,913.56,1081.47,94.27
22:11:25,server_16,62.74,56.48,3569.73,3731.08,795.36
22:11:25,server_15,48.49,49.6,559.01,432.87,64.38
22:11:25,server_14,85.91,89.94,824.31,871.31,86.5
22:11:25,server_13,73.54,57.59,15601.89,16609.59,1.59
22:11:25,server_12,12.0,92.7,164.63,220.38,106.36
22:11:25,server_19,86.2,90.46,907.64,733.78,76.85
22:11:25,server_10,5.59,92.74,75.19,65.55,43.23
22:11:25,server_8,57.21,35.33,5798.55,6189.18,68.47
22:11:25,server_1,91.6,85.41,1001.24,512.56,19.9
22:11:25,server_2,69.43,70.91,749.9,704.62,71.55
22:11:25,server_3,46.66,34.03,170.27,220.06,7793.54
22:11:25,server_9,88.69,29.01,918.26,1295.87,80.33
22:11:25,server_5,45.72,67.24,472.23,525.68,19.52
22:11:25,server_6,50.26,54.95,373.6,450.34,78.0
22:11:25,server_7,27.5,36.98,175.87,124.97,0.0
22:11:25,server_4,67.28,59.64,9817.76,10871.45,136.52
22:11:30,server_12,81.54,26.67,818.05,771.5,43.31
22:11:30,server_19,85.52,23.37,794.05,503.58,94.08
22:11:30,server_18,50.0,60.08,519.74,598.29,71.01
22:11:30,server_17,22.0,44.45,132.23,131.32,3235.16
22:11:30,server_16,36.51,47.21,185.37,132.76,7511.91
22:11:30,server_15,60.04,67.32,609.83,651.71,6.58
22:11:30,server_14,60.3,31.15,7273.94,8196.96,148.03
22:11:30,server_13,6.43,97.97,0.0,0.0,53.23
22:11:30,server_11,62.55,83.14,575.13,642.37,106.17
22:11:30,server_20,20.63,33.3,96.41,102.79,8262.41
